run,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678715.761539,621.661,610.009,634.491,597.904,616.908,621.306,627.855,611.292
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678745.762342,517.678,528.303,561.518,562.652,629.088,591.694,630.337,598.375
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678760.7615798,427.501,472.697,572.799,564.625,621.047,624.574,514.83,537.338
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678790.76223,172.194,161.601,170.491,166.833,181.472,162.038,174.124,165.186
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678805.7614548,445.188,474.368,563.436,539.291,523.262,584.219,657.831,605.532
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678820.762326,139.254,128.704,139.862,138.383,151.504,127.925,143.041,128.99
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678850.7616782,542.514,544.691,592.519,597.295,649.448,645.326,590.859,551.386
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678880.7613482,447.302,496.25,456.819,497.561,603.135,637.206,690.444,414.791
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678910.7616343,581.887,573.505,650.563,621.264,607.271,604.556,620.925,613.494
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678925.7614474,444.54,478.333,576.496,612.154,663.023,414.969,500.716,550.322
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678940.7621624,138.418,127.427,138.082,134.135,147.486,126.242,137.328,127.145
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678955.7620502,445.857,476.544,574.284,625.218,687.996,441.863,490.699,559.623
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763678985.7618852,418.682,410.507,485.563,546.027,630.23,656.835,685.774,588.681
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679000.761495,465.986,525.225,632.604,615.573,494.376,553.826,654.425,679.598
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679030.7620916,408.496,412.653,423.169,481.381,566.25,598.305,669.558,682.71
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679045.7614985,135.808,125.73,134.324,130.849,144.345,123.825,135.015,126.106
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679060.7616384,559.66,530.704,550.656,551.005,568.038,605.957,606.7,579.51
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679090.7613986,456.12,522.726,505.358,490.735,592.71,624.72,688.237,582.852
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679105.7615902,493.732,546.915,530.353,530.613,637.534,667.041,664.487,484.206
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679120.7617874,451.099,495.799,588.052,480.663,512.066,554.288,639.646,678.665
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679135.762509,138.336,127.992,138.553,134.972,149.595,127.308,137.67,127.056
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679150.7618132,636.817,609.961,668.864,648.875,646.958,637.432,642.726,607.218
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679165.7621503,139.339,129.561,137.174,135.331,149.442,126.993,138.479,127.243
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679180.7621677,423.207,470.681,512.547,482.905,560.975,520.375,588.447,633.739
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679195.762421,478.075,531.687,606.69,474.458,573.307,619.601,685.791,567.767
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679210.7614198,613.827,597.513,627.795,573.156,602.498,573.841,595.138,620.758
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679225.7618072,447.609,476.766,590.117,663.112,683.42,479.341,584.369,647.362
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679240.7620149,451.989,501.97,475.681,503.478,606.446,646.817,676.819,420.149
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679255.7622898,442.378,483.145,581.683,630.846,676.972,553.623,472.796,539.087
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679285.76238,477.945,509.11,489.55,560.637,653.903,687.268,594.399,514.093
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679330.7614198,404.419,387.827,459.501,507.755,586.5,612.739,679.903,684.007
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679345.7615047,413.824,449.113,545.842,589.751,672.139,684.341,565.356,427.641
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679360.7615428,501.716,504.938,586.742,587.69,559.891,625.599,661.151,517.794
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679375.7621875,433.737,470.028,551.229,596.365,669.547,676.575,582.232,445.742
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679390.7622507,555.964,650.068,577.498,664.231,659.312,609.482,670.544,573.537
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679420.7616243,439.796,447.183,458.81,511.722,599.688,629.428,680.807,500.479
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679435.7617702,160.883,151.515,161.052,157.147,170.956,150.988,161.227,151.442
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679450.7615216,447.903,458.964,574.182,628.119,672.189,450.104,548.631,599.375
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679465.761527,428.141,465.356,510.06,417.604,506.053,544.34,645.989,633.462
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679510.761921,635.074,629.313,643.924,612.195,645.428,628.796,647.676,628.247
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679540.7619965,428.855,444.682,534.937,573.912,659.588,677.947,637.866,437.188
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679570.7620673,478.218,550.192,497.291,556.252,648.961,683.692,581.173,522.801
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679585.7615662,442.939,484.322,512.738,439.84,547.387,586.837,652.355,656.13
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679600.7616827,470.304,542.656,619.676,601.072,625.571,486.635,534.61,563.611
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679645.7614713,425.249,452.264,561.912,586.819,668.306,678.152,456.754,475.553
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679660.761456,460.503,457.219,552.562,627.04,680.832,487.205,536.721,607.763
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679675.7618616,452.009,487.811,585.102,648.074,688.582,467.136,520.924,584.897
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679720.762216,579.92,580.517,581.912,577.816,584.023,557.453,596.86,589.412
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679750.7624683,518.494,579.265,614.126,517.659,630.339,678.28,520.327,583.072
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679765.7617884,436.84,467.324,555.935,597.439,668.175,676.809,452.918,468.682
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679780.762347,397.508,391.317,463.222,500.619,547.847,563.42,524.221,385.024
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679795.7620935,470.199,521.979,497.651,525.369,624.545,639.4,624.19,476.929
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679810.7620385,139.955,128.86,141.956,139.277,153.224,128.293,140.966,129.204
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679825.7624776,521.312,525.471,654.434,580.643,539.091,510.305,540.471,536.749
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679840.7624402,137.794,126.656,135.489,132.557,145.663,124.409,136.631,126.672
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679870.7621622,529.745,545.128,567.353,549.296,583.541,585.627,653.415,642.358
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679885.7622821,568.796,672.753,600.931,656.657,655.474,620.396,667.517,607.233
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679945.7615027,416.658,446.394,524.162,562.204,638.704,657.899,686.238,558.463
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679975.761424,614.313,602.537,604.279,592.143,619.391,595.719,621.725,644.253
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763679990.762375,596.025,596.888,606.366,638.751,619.048,581.613,616.902,587.718
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680035.7618506,423.257,452.639,548.285,587.995,666.808,670.636,434.848,482.765
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680050.7625139,438.962,478.094,469.485,473.072,577.387,600.347,674.848,688.783
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680080.7614822,520.527,526.431,498.711,546.695,592.37,596.96,657.292,662.956
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680095.7623596,139.72,125.94,134.992,132.011,146.007,124.891,135.785,125.691
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680110.761606,446.363,494.761,593.325,490.041,507.309,544.099,640.017,676.607
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680125.7622473,438.359,484.212,497.268,466.462,560.089,590.925,680.502,683.226
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680140.762653,468.936,535.65,642.629,643.318,490.298,548.687,660.535,689.849
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680170.7621114,524.789,560.487,631.18,652.174,604.384,539.284,631.102,633.979
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680185.7621381,515.117,538.398,525.686,518.311,554.711,615.858,641.165,647.293
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680215.7622013,458.039,450.539,590.314,542.848,522.661,567.819,648.371,523.607
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680260.761838,154.539,141.165,150.193,149.811,161.823,143.308,154.321,142.723
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680275.761526,445.392,493.271,576.931,630.95,685.699,670.579,461.204,517.616
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680290.7618403,489.844,491.449,576.929,589.584,659.512,659.881,638.904,521.018
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680320.7622728,489.614,560.036,661.743,534.658,563.586,615.136,691.098,587.424
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680335.762083,584.241,577.97,616.705,618.624,635.629,624.029,658.738,565.181
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680365.7618415,511.039,536.009,586.862,575.415,630.381,603.602,604.648,566.241
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680380.7627065,439.338,480.688,568.324,436.097,523.168,558.941,656.433,679.491
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680395.7626286,435.909,501.329,578.49,583.449,540.506,551.892,579.799,602.959
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680410.7623389,421.16,419.465,454.967,496.309,591.528,614.381,678.954,683.586
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680425.7621093,443.565,451.818,428.875,495.819,569.632,567.168,650.069,621.284
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680440.7623448,468.614,530.063,621.074,557.691,505.601,566.311,669.029,683.432
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680470.7619503,529.902,558.162,581.021,531.049,606.681,621.497,653.859,501.899
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680485.7617486,489.149,490.88,569.844,591.391,667.693,511.876,559.471,571.209
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680500.7619941,463.958,491.121,597.469,504.366,606.069,483.463,578.525,644.379
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680530.7619894,485.598,536.838,637.381,677.214,586.915,494.355,614.885,660.059
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680545.7624397,503.457,484.711,566.544,622.482,665.39,571.982,538.288,590.828
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680560.761586,463.22,534.244,568.797,501.153,646.359,670.638,643.925,529.73
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680605.762178,535.958,610.606,603.666,582.309,682.243,586.903,603.805,675.375
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680620.7622616,136.545,124.697,133.18,130.75,144.141,123.943,135.806,125.279
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680695.7614968,551.544,536.762,524.404,591.92,589.472,586.132,641.34,625.452
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680725.7622423,136.139,126.184,133.434,131.055,144.724,124.189,137.046,125.568
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680770.7618978,475.517,522.394,623.649,677.068,505.226,525.453,630.538,676.461
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680800.7620447,430.635,427.012,513.17,577.791,556.031,602.186,659.391,462.623
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680815.762005,519.789,559.264,565.804,621.069,542.673,549.21,637.289,565.417
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680830.7620783,527.728,570.737,618.467,639.833,611.675,509.227,612.378,602.931
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680845.7622955,465.382,525.954,627.423,659.349,561.384,504.47,610.394,657.901
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680860.761878,529.63,513.114,583.322,639.004,575.195,600.965,664.583,511.846
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680875.7619479,462.926,506.067,618.936,631.727,483.246,534.248,639.639,679.018
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680905.761819,611.692,597.528,615.709,598.67,633.13,599.654,608.279,635.188
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680935.762039,133.001,121.569,131.444,128.044,140.715,119.884,131.606,124.121
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680950.7629433,129.701,119.773,128.384,125.486,136.842,117.983,128.82,120.976
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680965.7621534,127.789,118.511,126.107,123.313,133.81,116.764,126.194,119.711
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763680995.761611,404.71,386.027,450.461,496.125,566.761,606.629,658.91,563.896
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681025.7619522,407.83,416.469,438.579,515.583,594.035,638.901,688.033,599.484
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681040.762224,415.516,451.457,523.792,560.103,634.711,651.251,685.961,519.941
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681055.7615988,489.877,536.107,629.341,668.189,526.083,541.808,641.711,661.537
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681070.76174,449.376,490.49,585.303,456.078,509.506,561.809,647.314,671.292
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681115.7615163,445.131,454.188,532.213,600.2,611.778,653.424,483.597,474.851
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681130.762025,475.843,448.386,489.775,568.848,648.618,684.87,689.324,431.314
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681175.76227,568.291,576.475,626.62,634.581,665.187,595.576,593.831,597.573
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681190.7615068,408.124,453.63,527.124,534.323,620.502,641.086,563.064,477.554
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681205.7615888,598.429,581.493,673.031,527.472,564.177,525.264,557.052,542.948
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681220.7621067,421.616,459.547,467.816,454.041,545.934,584.223,661.388,679.83
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681235.7621894,366.628,372.678,446.368,494.765,572.995,587.223,658.324,653.399
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681250.761527,466.128,509.469,509.011,497.357,599.477,638.321,687.125,592.927
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681310.7614422,484.496,548.929,653.306,683.517,543.329,530.041,639.086,683.776
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681340.7614913,498.477,502.208,587.12,567.37,532.237,606.497,688.554,550.21
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681355.7618809,425.371,407.321,469.353,511.545,595.674,618.894,681.222,678.664
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681370.7620666,445.822,502.529,585.62,440.277,532.981,568.428,660.355,672.78
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681400.762263,419.383,462.937,520.886,552.528,647.018,654.463,601.991,432.731
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681415.7619941,489.684,474.241,458.054,453.817,456.033,480.223,462.945,501.254
llamalike_140B_qknorm_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-dcc5f6f5,1763681430.7624116,408.533,420.06,487.873,529.872,621.333,653.152,684.638,482.623
